duration,return_code
0.071138, 0000
0.055479, 0000
0.068914, 0000
0.055992, 0000
0.069859, 0000
0.056178, 0000
0.072952, 0000
0.056066, 0000
0.073170, 0000
0.056159, 0000
0.071448, 0000
0.056246, 0000
0.067035, 0000
0.059055, 0000
0.069123, 0000
0.055636, 0000
0.073051, 0000
0.056212, 0000
0.062114, 0000
0.055907, 0000
0.065206, 0000
0.056859, 0000
0.071157, 0000
0.056096, 0000
0.074815, 0000
0.056186, 0000
0.061328, 0000
0.056995, 0000
0.069179, 0000
0.057576, 0000
0.069892, 0000
0.056828, 0000
0.073390, 0000
0.065024, 0000
0.060925, 0000
0.057101, 0000
0.056174, 0000
0.055944, 0000
0.055997, 0000
0.059328, 0000
0.057112, 0000
0.067422, 0000
0.055883, 0000
0.069050, 0000
0.055991, 0000
0.070575, 0000
0.056094, 0000
0.071862, 0000
0.056346, 0000
0.069955, 0000
0.056103, 0000
0.067043, 0000
0.056147, 0000
0.073913, 0000
0.055808, 0000
0.066020, 0000
0.056265, 0000
0.072138, 0000
0.056164, 0000
0.069219, 0000
0.056130, 0000
0.069117, 0000
0.056014, 0000
0.072947, 0000
0.056318, 0000
0.071922, 0000
0.055734, 0000
0.069201, 0000
0.055994, 0000
0.064952, 0000
0.056092, 0000
0.069549, 0000
0.056165, 0000
0.066156, 0000
0.056131, 0000
0.066163, 0000
0.056064, 0000
0.069015, 0000
0.055956, 0000
0.071147, 0000
0.056104, 0000
0.070557, 0000
0.055112, 0000
0.066172, 0000
0.056176, 0000
0.068220, 0000
0.056036, 0000
0.072162, 0000
0.055890, 0000
0.069044, 0000
0.056028, 0000
0.067208, 0000
0.056119, 0000
0.069625, 0000
0.056140, 0000
0.066104, 0000
0.057098, 0000
0.069224, 0000
0.056012, 0000
0.069137, 0000
0.056272, 0000
0.067014, 0000
0.056073, 0000
0.066088, 0000
0.056058, 0000
0.069215, 0000
0.055964, 0000
0.068127, 0000
0.056074, 0000
0.070565, 0000
0.055943, 0000
0.070082, 0000
0.057060, 0000
0.066064, 0000
0.055632, 0000
0.074024, 0000
0.056028, 0000
0.069932, 0000
0.056251, 0000
0.064537, 0000
0.056169, 0000
0.069117, 0000
0.055911, 0000
0.074186, 0000
0.056054, 0000
0.069976, 0000
0.056063, 0000
0.070047, 0000
0.056053, 0000
0.067065, 0000
0.056086, 0000
0.070725, 0000
0.056004, 0000
0.068962, 0000
0.056186, 0000
0.066821, 0000
0.056110, 0000
0.062065, 0000
0.056160, 0000
0.070172, 0000
0.056026, 0000
0.074222, 0000
0.056906, 0000
0.071968, 0000
0.056172, 0000
0.070629, 0000
0.055657, 0000
0.066977, 0000
0.055917, 0000
0.066146, 0000
0.055999, 0000
0.069936, 0000
0.055700, 0000
0.070399, 0000
0.056052, 0000
0.070030, 0000
0.055948, 0000
0.067563, 0000
0.056023, 0000
0.069955, 0000
0.056009, 0000
0.070081, 0000
0.055772, 0000
0.068571, 0000
0.056026, 0000
0.066111, 0000
0.056002, 0000
0.069240, 0000
0.055966, 0000
0.065144, 0000
0.056040, 0000
0.065946, 0000
0.056197, 0000
0.070961, 0000
0.056010, 0000
0.067199, 0000
0.056061, 0000
0.070110, 0000
0.056046, 0000
0.067152, 0000
0.056086, 0000
0.055951, 0000
0.056140, 0000
0.055948, 0000
0.056031, 0000
0.055979, 0000
0.066215, 0000
0.056122, 0000
0.067018, 0000
0.056998, 0000
0.064915, 0000
0.056659, 0000
0.070155, 0000
0.054899, 0000
0.069110, 0000
0.057518, 0000
0.065986, 0000
0.056094, 0000
0.064914, 0000
0.056202, 0000
0.073031, 0000
0.055090, 0000
0.072905, 0000
0.056083, 0000
0.072863, 0000
0.056139, 0000
0.070053, 0000
0.057120, 0000
0.069870, 0000
0.056286, 0000
0.068166, 0000
0.056420, 0000
0.068094, 0000
0.056088, 0000
0.074152, 0000
0.056230, 0000
0.070702, 0000
0.056102, 0000
0.069187, 0000
0.057045, 0000
0.069296, 0000
0.056613, 0000
0.065860, 0000
0.056038, 0000
0.069672, 0000
0.056156, 0000
0.066508, 0000
0.056258, 0000
0.070063, 0000
0.055910, 0000
0.072830, 0000
0.056132, 0000
0.073150, 0000
0.056091, 0000
0.070672, 0000
0.055949, 0000
0.070327, 0000
0.056142, 0000
0.066825, 0000
0.056326, 0000
0.069941, 0000
0.055843, 0000
0.065923, 0000
0.055932, 0000
0.069463, 0000
0.055937, 0000
0.070056, 0000
0.055874, 0000
0.070154, 0000
0.055986, 0000
0.069026, 0000
0.055834, 0000
0.071176, 0000
0.056053, 0000
0.070176, 0000
0.056099, 0000
0.067977, 0000
0.055906, 0000
0.066013, 0000
0.055980, 0000
0.066239, 0000
0.056092, 0000
0.072995, 0000
0.057359, 0000
0.070160, 0000
0.055914, 0000
0.067891, 0000
0.056889, 0000
0.062968, 0000
0.056934, 0000
0.065195, 0000
0.055041, 0000
0.073161, 0000
0.056020, 0000
0.070143, 0000
0.056193, 0000
0.070037, 0000
0.056125, 0000
0.066020, 0000
0.056967, 0000
0.070018, 0000
0.056043, 0000
0.070101, 0000
0.055993, 0000
0.073973, 0000
0.055690, 0000
0.070078, 0000
0.055986, 0000
0.070219, 0000
0.055950, 0000
0.069020, 0000
0.056109, 0000
0.075006, 0000
0.056114, 0000
0.061143, 0000
0.055666, 0000
0.074036, 0000
0.055956, 0000
0.070185, 0000
0.055924, 0000
0.071113, 0000
0.056966, 0000
0.066151, 0000
0.056052, 0000
0.069940, 0000
0.055912, 0000
0.073857, 0000
0.055928, 0000
0.055969, 0000
0.067145, 0000
0.056173, 0000
0.070052, 0000
0.055950, 0000
0.061044, 0000
0.057050, 0000
0.069665, 0000
0.056198, 0000
0.072992, 0000
0.055875, 0000
0.071202, 0000
0.056011, 0000
0.070067, 0000
0.056102, 0000
0.068064, 0000
0.056210, 0000
0.069926, 0000
0.055774, 0000
0.070126, 0000
0.055960, 0000
0.070264, 0000
0.057099, 0000
0.070951, 0000
0.056129, 0000
0.060987, 0000
0.056247, 0000
0.066182, 0000
0.055998, 0000
0.070040, 0000
0.055955, 0000
0.066081, 0000
0.055939, 0000
0.074101, 0000
0.056157, 0000
0.069611, 0000
0.056185, 0000
0.074849, 0000
0.055919, 0000
0.066933, 0000
0.056037, 0000
0.065052, 0000
0.055948, 0000
0.073108, 0000
0.056219, 0000
0.069994, 0000
0.056036, 0000
0.070560, 0000
0.056118, 0000
0.071178, 0000
0.056229, 0000
0.067002, 0000
0.056190, 0000
0.065824, 0000
0.055955, 0000
0.069183, 0000
0.055924, 0000
0.067037, 0000
0.055928, 0000
0.070238, 0000
0.056017, 0000
0.069034, 0000
0.056213, 0000
0.069949, 0000
0.056053, 0000
0.069970, 0000
0.056074, 0000
0.070162, 0000
0.056187, 0000
0.066913, 0000
0.057260, 0000
0.066112, 0000
0.055152, 0000
0.068009, 0000
0.056227, 0000
0.068250, 0000
0.056898, 0000
0.065001, 0000
0.056041, 0000
0.074049, 0000
0.056231, 0000
0.067847, 0000
0.056043, 0000
0.070678, 0000
0.056145, 0000
0.071170, 0000
0.055940, 0000
0.070032, 0000
0.055026, 0000
0.070019, 0000
0.056212, 0000
0.066043, 0000
0.056028, 0000
0.069002, 0000
0.055920, 0000
0.070733, 0000
0.056051, 0000
0.067137, 0000
0.057071, 0000
0.069956, 0000
0.056009, 0000
0.070902, 0000
0.056030, 0000
0.065180, 0000
0.056039, 0000
0.056220, 0000
0.066028, 0000
0.056311, 0000
0.071949, 0000
0.056480, 0000
0.068026, 0000
0.056445, 0000
0.073792, 0000
0.057155, 0000
0.069714, 0000
0.056347, 0000
0.064934, 0000
0.056302, 0000
0.069813, 0000
0.056079, 0000
0.074585, 0000
0.056227, 0000
0.071066, 0000
0.055935, 0000
0.065841, 0000
0.055052, 0000
0.074017, 0000
0.065057, 0000
0.062061, 0000
0.056189, 0000
0.073994, 0000
0.056976, 0000
0.055956, 0000
0.060081, 0000
0.056060, 0000
0.071046, 0000
0.056176, 0000
0.066888, 0000
0.056154, 0000
0.069917, 0000
0.055931, 0000
0.073986, 0000
0.055613, 0000
0.070049, 0000
0.056142, 0000
0.065987, 0000
0.056430, 0000
0.065600, 0000
0.056646, 0000
0.069240, 0000
0.056273, 0000
0.070168, 0000
0.055932, 0000
0.068106, 0000
0.057275, 0000
0.066997, 0000
0.056368, 0000
0.070089, 0000
0.056039, 0000
0.067192, 0000
0.056375, 0000
0.070109, 0000
0.057059, 0000
0.074825, 0000
0.055872, 0000
0.070136, 0000
0.056109, 0000
0.071093, 0000
0.057182, 0000
0.070627, 0000
0.056074, 0000
0.069927, 0000
0.056092, 0000
0.073179, 0000
0.057045, 0000
0.067003, 0000
0.056073, 0000
0.069870, 0000
0.056262, 0000
0.071963, 0000
0.055802, 0000
0.070224, 0000
0.055938, 0000
0.066356, 0000
0.056241, 0000
0.071609, 0000
0.056144, 0000
0.072127, 0000
0.056037, 0000
0.072495, 0000
0.055912, 0000
0.074322, 0000
0.056997, 0000
0.066039, 0000
0.057234, 0000
0.073092, 0000
0.055835, 0000
0.070821, 0000
0.058111, 0000
0.070033, 0000
0.057078, 0000
0.060717, 0000
0.056210, 0000
0.070103, 0000
0.056079, 0000
0.064983, 0000
0.055915, 0000
0.072778, 0000
0.056539, 0000
0.066141, 0000
0.065053, 0000
0.065142, 0000
0.057222, 0000
0.069990, 0000
0.056118, 0000
0.065144, 0000
0.057121, 0000
0.066608, 0000
0.056017, 0000
0.068012, 0000
0.056105, 0000
0.073067, 0000
0.056130, 0000
0.069959, 0000
0.055961, 0000
0.067031, 0000
0.056032, 0000
0.066140, 0000
0.055923, 0000
0.073060, 0000
0.056257, 0000
0.070093, 0000
0.056174, 0000
0.069824, 0000
0.056167, 0000
0.070734, 0000
0.056114, 0000
0.070047, 0000
0.055947, 0000
0.073935, 0000
0.056174, 0000
0.066754, 0000
0.056052, 0000
0.070077, 0000
0.056026, 0000
0.066071, 0000
0.055970, 0000
0.070923, 0000
0.056551, 0000
0.069643, 0000
0.057199, 0000
0.069947, 0000
0.055845, 0000
0.069002, 0000
0.055862, 0000
0.069210, 0000
0.056270, 0000
0.075099, 0000
0.055942, 0000
0.069753, 0000
0.056118, 0000
0.061043, 0000
0.057302, 0000
0.064927, 0000
0.056237, 0000
0.071555, 0000
0.056058, 0000
0.065037, 0000
0.056985, 0000
0.066112, 0000
0.055963, 0000
0.065095, 0000
0.057027, 0000
0.072207, 0000
0.065598, 0000
0.063273, 0000
0.056643, 0000
0.073738, 0000
0.056416, 0000
0.065086, 0000
0.056096, 0000
0.068166, 0000
0.056438, 0000
0.067154, 0000
0.055967, 0000
0.069958, 0000
0.056333, 0000
0.069981, 0000
0.055973, 0000
0.066058, 0000
0.056013, 0000
0.070198, 0000
0.056124, 0000
0.070631, 0000
0.056243, 0000
0.066855, 0000
0.056412, 0000
0.064256, 0000
0.057323, 0000
0.068223, 0000
0.055931, 0000
0.056364, 0000
0.056190, 0000
0.056043, 0000
0.056342, 0000
0.055530, 0000
0.073935, 0000
0.056011, 0000
0.070190, 0000
0.056161, 0000
0.070264, 0000
0.056074, 0000
0.065791, 0000
0.056334, 0000
0.070779, 0000
0.056491, 0000
0.070077, 0000
0.056171, 0000
0.074273, 0000
0.055980, 0000
0.071638, 0000
0.055928, 0000
0.071126, 0000
0.056048, 0000
0.069912, 0000
0.056175, 0000
0.072979, 0000
0.055762, 0000
0.067046, 0000
0.056062, 0000
0.071227, 0000
0.056235, 0000
0.065238, 0000
0.056215, 0000
0.065975, 0000
0.056056, 0000
0.074920, 0000
0.055734, 0000
0.068851, 0000
0.056936, 0000
0.063008, 0000
0.055985, 0000
0.066051, 0000
0.055957, 0000
0.071727, 0000
0.056134, 0000
0.071147, 0000
0.057009, 0000
0.069836, 0000
0.056077, 0000
0.066280, 0000
0.056041, 0000
0.070123, 0000
0.056186, 0000
0.073208, 0000
0.056651, 0000
0.074255, 0000
0.056161, 0000
0.070976, 0000
0.066128, 0000
0.065552, 0000
0.057184, 0000
0.074171, 0000
0.055992, 0000
0.075132, 0000
0.055891, 0000
0.071991, 0000
0.055979, 0000
0.073140, 0000
0.055002, 0000
0.073677, 0000
0.056674, 0000
0.061176, 0000
0.056074, 0000
0.073028, 0000
0.056202, 0000
0.072951, 0000
0.056045, 0000
0.070136, 0000
0.056806, 0000
0.074127, 0000
0.056172, 0000
0.066071, 0000
0.056270, 0000
0.067750, 0000
0.055772, 0000
0.070100, 0000
0.056036, 0000
0.069236, 0000
0.056734, 0000
0.067017, 0000
0.056515, 0000
0.065152, 0000
0.055994, 0000
0.066735, 0000
0.056117, 0000
0.069093, 0000
0.056064, 0000
0.070176, 0000
0.056080, 0000
0.066153, 0000
0.056154, 0000
0.073051, 0000
0.056220, 0000
0.069831, 0000
0.055705, 0000
0.071020, 0000
0.057372, 0000
0.064994, 0000
0.054720, 0000
0.074967, 0000
0.057010, 0000
0.067084, 0000
0.057137, 0000
0.055712, 0000
0.068858, 0000
0.055941, 0000
0.070061, 0000
0.054958, 0000
0.069165, 0000
0.055980, 0000
0.073087, 0000
0.056218, 0000
0.070186, 0000
0.056136, 0000
0.068034, 0000
0.056190, 0000
0.070299, 0000
0.057204, 0000
0.070015, 0000
0.054927, 0000
0.069151, 0000
0.057023, 0000
0.062069, 0000
0.056009, 0000
0.069139, 0000
0.056193, 0000
0.069114, 0000
0.056036, 0000
0.073969, 0000
0.056125, 0000
0.071093, 0000
0.056069, 0000
0.071184, 0000
0.055086, 0000
0.074262, 0000
0.056197, 0000
0.067575, 0000
0.055979, 0000
0.070118, 0000
0.056066, 0000
0.069099, 0000
0.056104, 0000
0.068887, 0000
0.056080, 0000
0.069978, 0000
0.055658, 0000
0.068176, 0000
0.055912, 0000
0.068177, 0000
0.055097, 0000
0.070900, 0000
0.056072, 0000
0.069988, 0000
0.056192, 0000
0.069206, 0000
0.057055, 0000
0.065991, 0000
0.056349, 0000
0.071044, 0000
0.056291, 0000
0.067055, 0000
0.055069, 0000
0.065032, 0000
0.056043, 0000
0.073985, 0000
0.056485, 0000
0.069136, 0000
0.056750, 0000
0.067941, 0000
0.056570, 0000
0.066113, 0000
0.056613, 0000
0.065691, 0000
0.055831, 0000
0.070987, 0000
0.055548, 0000
0.070074, 0000
0.056649, 0000
0.068899, 0000
0.057668, 0000
0.062099, 0000
0.056074, 0000
0.073293, 0000
