INFO: Keygen: creating primary...
INFO: Created ECC 0x0003 primary key
INFO: Created primary object with handle 80000000
INFO: Keygen 811: type 0001 | keybits 1024 | curve 0000 | duration 0.874814 | rc 0000
INFO: Keygen 812: type 0001 | keybits 1024 | curve 0000 | duration 0.874070 | rc 0000
INFO: Keygen 813: type 0001 | keybits 1024 | curve 0000 | duration 0.567074 | rc 0000
INFO: Keygen 814: type 0001 | keybits 1024 | curve 0000 | duration 0.998764 | rc 0000
INFO: Keygen 815: type 0001 | keybits 1024 | curve 0000 | duration 0.544074 | rc 0000
INFO: Keygen 816: type 0001 | keybits 1024 | curve 0000 | duration 0.689093 | rc 0000
INFO: Keygen 817: type 0001 | keybits 1024 | curve 0000 | duration 0.773796 | rc 0000
INFO: Keygen 818: type 0001 | keybits 1024 | curve 0000 | duration 0.791028 | rc 0000
INFO: Keygen 819: type 0001 | keybits 1024 | curve 0000 | duration 1.248082 | rc 0000
INFO: Keygen 820: type 0001 | keybits 1024 | curve 0000 | duration 0.774067 | rc 0000
INFO: Keygen 821: type 0001 | keybits 1024 | curve 0000 | duration 1.103081 | rc 0000
INFO: Keygen 822: type 0001 | keybits 1024 | curve 0000 | duration 0.731138 | rc 0000
INFO: Keygen 823: type 0001 | keybits 1024 | curve 0000 | duration 0.256086 | rc 0000
INFO: Keygen 824: type 0001 | keybits 1024 | curve 0000 | duration 1.001065 | rc 0000
INFO: Keygen 825: type 0001 | keybits 1024 | curve 0000 | duration 0.422125 | rc 0000
INFO: Keygen 826: type 0001 | keybits 1024 | curve 0000 | duration 0.317091 | rc 0000
INFO: Keygen 827: type 0001 | keybits 1024 | curve 0000 | duration 0.999098 | rc 0000
INFO: Keygen 828: type 0001 | keybits 1024 | curve 0000 | duration 0.277094 | rc 0000
INFO: Keygen 829: type 0001 | keybits 1024 | curve 0000 | duration 0.628623 | rc 0000
INFO: Keygen 830: type 0001 | keybits 1024 | curve 0000 | duration 0.896766 | rc 0000
INFO: Keygen 831: type 0001 | keybits 1024 | curve 0000 | duration 0.796319 | rc 0000
INFO: Keygen 832: type 0001 | keybits 1024 | curve 0000 | duration 0.648334 | rc 0000
INFO: Keygen 833: type 0001 | keybits 1024 | curve 0000 | duration 2.304134 | rc 0000
INFO: Keygen 834: type 0001 | keybits 1024 | curve 0000 | duration 1.600082 | rc 0000
INFO: Keygen 835: type 0001 | keybits 1024 | curve 0000 | duration 0.793766 | rc 0000
INFO: Keygen 836: type 0001 | keybits 1024 | curve 0000 | duration 0.648876 | rc 0000
INFO: Keygen 837: type 0001 | keybits 1024 | curve 0000 | duration 0.526744 | rc 0000
INFO: Keygen 838: type 0001 | keybits 1024 | curve 0000 | duration 0.712321 | rc 0000
INFO: Keygen 839: type 0001 | keybits 1024 | curve 0000 | duration 0.609550 | rc 0000
INFO: Keygen 840: type 0001 | keybits 1024 | curve 0000 | duration 0.481842 | rc 0000
WARNING: Keygen: Cannot load object into TPM! (0157)
INFO: Keygen 841: type 0001 | keybits 1024 | curve 0000 | duration 0.730454 | rc 0000
INFO: Keygen 842: type 0001 | keybits 1024 | curve 0000 | duration 0.607778 | rc 0000
INFO: Keygen 843: type 0001 | keybits 1024 | curve 0000 | duration 0.505052 | rc 0000
INFO: Keygen 844: type 0001 | keybits 1024 | curve 0000 | duration 1.600085 | rc 0000
INFO: Keygen 845: type 0001 | keybits 1024 | curve 0000 | duration 0.460910 | rc 0000
INFO: Keygen 846: type 0001 | keybits 1024 | curve 0000 | duration 1.498070 | rc 0000
INFO: Keygen 847: type 0001 | keybits 1024 | curve 0000 | duration 1.186076 | rc 0000
INFO: Keygen 848: type 0001 | keybits 1024 | curve 0000 | duration 1.808061 | rc 0000
INFO: Keygen 849: type 0001 | keybits 1024 | curve 0000 | duration 1.826061 | rc 0000
INFO: Keygen 850: type 0001 | keybits 1024 | curve 0000 | duration 1.062070 | rc 0000
INFO: Keygen 851: type 0001 | keybits 1024 | curve 0000 | duration 0.958070 | rc 0000
INFO: Keygen 852: type 0001 | keybits 1024 | curve 0000 | duration 0.832149 | rc 0000
INFO: Keygen 853: type 0001 | keybits 1024 | curve 0000 | duration 1.497093 | rc 0000
INFO: Keygen 854: type 0001 | keybits 1024 | curve 0000 | duration 0.959347 | rc 0000
INFO: Keygen 855: type 0001 | keybits 1024 | curve 0000 | duration 1.268068 | rc 0000
INFO: Keygen 856: type 0001 | keybits 1024 | curve 0000 | duration 0.440065 | rc 0000
INFO: Keygen 857: type 0001 | keybits 1024 | curve 0000 | duration 0.588148 | rc 0000
INFO: Keygen 858: type 0001 | keybits 1024 | curve 0000 | duration 0.485045 | rc 0000
INFO: Keygen 859: type 0001 | keybits 1024 | curve 0000 | duration 0.649098 | rc 0000
INFO: Keygen 860: type 0001 | keybits 1024 | curve 0000 | duration 1.333066 | rc 0000
INFO: Keygen 861: type 0001 | keybits 1024 | curve 0000 | duration 1.540910 | rc 0000
INFO: Keygen 862: type 0001 | keybits 1024 | curve 0000 | duration 0.833093 | rc 0000
INFO: Keygen 863: type 0001 | keybits 1024 | curve 0000 | duration 0.505068 | rc 0000
INFO: Keygen 864: type 0001 | keybits 1024 | curve 0000 | duration 1.001021 | rc 0000
INFO: Keygen 865: type 0001 | keybits 1024 | curve 0000 | duration 0.357077 | rc 0000
INFO: Keygen 866: type 0001 | keybits 1024 | curve 0000 | duration 1.289090 | rc 0000
INFO: Keygen 867: type 0001 | keybits 1024 | curve 0000 | duration 0.401131 | rc 0000
INFO: Keygen 868: type 0001 | keybits 1024 | curve 0000 | duration 0.897798 | rc 0000
INFO: Keygen 869: type 0001 | keybits 1024 | curve 0000 | duration 1.828013 | rc 0000
INFO: Keygen 870: type 0001 | keybits 1024 | curve 0000 | duration 1.310070 | rc 0000
INFO: Keygen 871: type 0001 | keybits 1024 | curve 0000 | duration 0.669070 | rc 0000
INFO: Keygen 872: type 0001 | keybits 1024 | curve 0000 | duration 1.102066 | rc 0000
INFO: Keygen 873: type 0001 | keybits 1024 | curve 0000 | duration 0.918070 | rc 0000
INFO: Keygen 874: type 0001 | keybits 1024 | curve 0000 | duration 0.605800 | rc 0000
INFO: Keygen 875: type 0001 | keybits 1024 | curve 0000 | duration 0.608053 | rc 0000
INFO: Keygen 876: type 0001 | keybits 1024 | curve 0000 | duration 0.711088 | rc 0000
INFO: Keygen 877: type 0001 | keybits 1024 | curve 0000 | duration 2.035051 | rc 0000
INFO: Keygen 878: type 0001 | keybits 1024 | curve 0000 | duration 0.854577 | rc 0000
INFO: Keygen 879: type 0001 | keybits 1024 | curve 0000 | duration 0.792471 | rc 0000
INFO: Keygen 880: type 0001 | keybits 1024 | curve 0000 | duration 0.649068 | rc 0000
INFO: Keygen 881: type 0001 | keybits 1024 | curve 0000 | duration 0.978754 | rc 0000
INFO: Keygen 882: type 0001 | keybits 1024 | curve 0000 | duration 2.032332 | rc 0000
INFO: Keygen 883: type 0001 | keybits 1024 | curve 0000 | duration 0.422074 | rc 0000
INFO: Keygen 884: type 0001 | keybits 1024 | curve 0000 | duration 0.938562 | rc 0000
INFO: Keygen 885: type 0001 | keybits 1024 | curve 0000 | duration 1.226837 | rc 0000
INFO: Keygen 886: type 0001 | keybits 1024 | curve 0000 | duration 1.849330 | rc 0000
INFO: Keygen 887: type 0001 | keybits 1024 | curve 0000 | duration 0.278048 | rc 0000
INFO: Keygen 888: type 0001 | keybits 1024 | curve 0000 | duration 1.578085 | rc 0000
INFO: Keygen 889: type 0001 | keybits 1024 | curve 0000 | duration 1.949846 | rc 0000
INFO: Keygen 890: type 0001 | keybits 1024 | curve 0000 | duration 0.899680 | rc 0000
INFO: Keygen 891: type 0001 | keybits 1024 | curve 0000 | duration 1.436073 | rc 0000
INFO: Keygen 892: type 0001 | keybits 1024 | curve 0000 | duration 1.121945 | rc 0000
INFO: Keygen 893: type 0001 | keybits 1024 | curve 0000 | duration 1.064197 | rc 0000
INFO: Keygen 894: type 0001 | keybits 1024 | curve 0000 | duration 0.812120 | rc 0000
INFO: Keygen 895: type 0001 | keybits 1024 | curve 0000 | duration 0.379131 | rc 0000
INFO: Keygen 896: type 0001 | keybits 1024 | curve 0000 | duration 1.788116 | rc 0000
INFO: Keygen 897: type 0001 | keybits 1024 | curve 0000 | duration 1.413801 | rc 0000
INFO: Keygen 898: type 0001 | keybits 1024 | curve 0000 | duration 0.815014 | rc 0000
INFO: Keygen 899: type 0001 | keybits 1024 | curve 0000 | duration 1.166106 | rc 0000
INFO: Keygen 900: type 0001 | keybits 1024 | curve 0000 | duration 0.815019 | rc 0000
INFO: Keygen 901: type 0001 | keybits 1024 | curve 0000 | duration 1.247798 | rc 0000
INFO: Keygen 902: type 0001 | keybits 1024 | curve 0000 | duration 0.358667 | rc 0000
INFO: Keygen 903: type 0001 | keybits 1024 | curve 0000 | duration 0.917081 | rc 0000
INFO: Keygen 904: type 0001 | keybits 1024 | curve 0000 | duration 0.732110 | rc 0000
INFO: Keygen 905: type 0001 | keybits 1024 | curve 0000 | duration 0.296069 | rc 0000
INFO: Keygen 906: type 0001 | keybits 1024 | curve 0000 | duration 0.958092 | rc 0000
INFO: Keygen 907: type 0001 | keybits 1024 | curve 0000 | duration 0.317088 | rc 0000
INFO: Keygen 908: type 0001 | keybits 1024 | curve 0000 | duration 0.441084 | rc 0000
INFO: Keygen 909: type 0001 | keybits 1024 | curve 0000 | duration 0.625779 | rc 0000
INFO: Keygen 910: type 0001 | keybits 1024 | curve 0000 | duration 1.106039 | rc 0000
INFO: Keygen 911: type 0001 | keybits 1024 | curve 0000 | duration 1.292273 | rc 0000
INFO: Keygen 912: type 0001 | keybits 1024 | curve 0000 | duration 0.854961 | rc 0000
INFO: Keygen 913: type 0001 | keybits 1024 | curve 0000 | duration 1.024250 | rc 0000
INFO: Keygen 914: type 0001 | keybits 1024 | curve 0000 | duration 0.338148 | rc 0000
INFO: Keygen 915: type 0001 | keybits 1024 | curve 0000 | duration 0.606124 | rc 0000
INFO: Keygen 916: type 0001 | keybits 1024 | curve 0000 | duration 0.544102 | rc 0000
INFO: Keygen 917: type 0001 | keybits 1024 | curve 0000 | duration 1.846993 | rc 0000
INFO: Keygen 918: type 0001 | keybits 1024 | curve 0000 | duration 3.005919 | rc 0000
INFO: Keygen 919: type 0001 | keybits 1024 | curve 0000 | duration 1.169177 | rc 0000
INFO: Keygen 920: type 0001 | keybits 1024 | curve 0000 | duration 0.380011 | rc 0000
INFO: Keygen 921: type 0001 | keybits 1024 | curve 0000 | duration 0.900100 | rc 0000
INFO: Keygen 922: type 0001 | keybits 1024 | curve 0000 | duration 0.958833 | rc 0000
INFO: Keygen 923: type 0001 | keybits 1024 | curve 0000 | duration 0.939046 | rc 0000
INFO: Keygen 924: type 0001 | keybits 1024 | curve 0000 | duration 0.752100 | rc 0000
INFO: Keygen 925: type 0001 | keybits 1024 | curve 0000 | duration 0.753104 | rc 0000
INFO: Keygen 926: type 0001 | keybits 1024 | curve 0000 | duration 1.477071 | rc 0000
INFO: Keygen 927: type 0001 | keybits 1024 | curve 0000 | duration 0.712225 | rc 0000
ERROR: Cannot get digest (1894)
INFO: Keygen 928: type 0001 | keybits 1024 | curve 0000 | duration 1.021111 | rc 0000
INFO: Keygen 929: type 0001 | keybits 1024 | curve 0000 | duration 0.671703 | rc 0000
INFO: Keygen 930: type 0001 | keybits 1024 | curve 0000 | duration 0.546041 | rc 0000
INFO: Keygen 931: type 0001 | keybits 1024 | curve 0000 | duration 0.628054 | rc 0000
INFO: Keygen 932: type 0001 | keybits 1024 | curve 0000 | duration 1.889076 | rc 0000
INFO: Keygen 933: type 0001 | keybits 1024 | curve 0000 | duration 0.981903 | rc 0000
INFO: Keygen 934: type 0001 | keybits 1024 | curve 0000 | duration 1.022035 | rc 0000
INFO: Keygen 935: type 0001 | keybits 1024 | curve 0000 | duration 0.712781 | rc 0000
INFO: Keygen 936: type 0001 | keybits 1024 | curve 0000 | duration 0.773061 | rc 0000
INFO: Keygen 937: type 0001 | keybits 1024 | curve 0000 | duration 0.299125 | rc 0000
INFO: Keygen 938: type 0001 | keybits 1024 | curve 0000 | duration 0.402100 | rc 0000
INFO: Keygen 939: type 0001 | keybits 1024 | curve 0000 | duration 1.001477 | rc 0000
INFO: Keygen 940: type 0001 | keybits 1024 | curve 0000 | duration 0.546099 | rc 0000
INFO: Keygen 941: type 0001 | keybits 1024 | curve 0000 | duration 0.877077 | rc 0000
INFO: Keygen 942: type 0001 | keybits 1024 | curve 0000 | duration 0.693048 | rc 0000
INFO: Keygen 943: type 0001 | keybits 1024 | curve 0000 | duration 0.960624 | rc 0000
INFO: Keygen 944: type 0001 | keybits 1024 | curve 0000 | duration 1.869080 | rc 0000
INFO: Keygen 945: type 0001 | keybits 1024 | curve 0000 | duration 1.082055 | rc 0000
INFO: Keygen 946: type 0001 | keybits 1024 | curve 0000 | duration 1.744081 | rc 0000
INFO: Keygen 947: type 0001 | keybits 1024 | curve 0000 | duration 0.813046 | rc 0000
INFO: Keygen 948: type 0001 | keybits 1024 | curve 0000 | duration 0.606324 | rc 0000
INFO: Keygen 949: type 0001 | keybits 1024 | curve 0000 | duration 0.751118 | rc 0000
INFO: Keygen 950: type 0001 | keybits 1024 | curve 0000 | duration 0.774071 | rc 0000
INFO: Keygen 951: type 0001 | keybits 1024 | curve 0000 | duration 0.817071 | rc 0000
INFO: Keygen 952: type 0001 | keybits 1024 | curve 0000 | duration 0.339066 | rc 0000
INFO: Keygen 953: type 0001 | keybits 1024 | curve 0000 | duration 0.649044 | rc 0000
INFO: Keygen 954: type 0001 | keybits 1024 | curve 0000 | duration 1.600979 | rc 0000
INFO: Keygen 955: type 0001 | keybits 1024 | curve 0000 | duration 0.378060 | rc 0000
INFO: Keygen 956: type 0001 | keybits 1024 | curve 0000 | duration 0.338149 | rc 0000
INFO: Keygen 957: type 0001 | keybits 1024 | curve 0000 | duration 0.938106 | rc 0000
INFO: Keygen 958: type 0001 | keybits 1024 | curve 0000 | duration 0.402102 | rc 0000
INFO: Keygen 959: type 0001 | keybits 1024 | curve 0000 | duration 1.021120 | rc 0000
INFO: Keygen 960: type 0001 | keybits 1024 | curve 0000 | duration 1.311136 | rc 0000
INFO: Keygen 961: type 0001 | keybits 1024 | curve 0000 | duration 0.296276 | rc 0000
INFO: Keygen 962: type 0001 | keybits 1024 | curve 0000 | duration 0.461078 | rc 0000
INFO: Keygen 963: type 0001 | keybits 1024 | curve 0000 | duration 0.835329 | rc 0000
INFO: Keygen 964: type 0001 | keybits 1024 | curve 0000 | duration 0.545061 | rc 0000
INFO: Keygen 965: type 0001 | keybits 1024 | curve 0000 | duration 1.268117 | rc 0000
INFO: Keygen 966: type 0001 | keybits 1024 | curve 0000 | duration 1.372107 | rc 0000
INFO: Keygen 967: type 0001 | keybits 1024 | curve 0000 | duration 1.125078 | rc 0000
INFO: Keygen 968: type 0001 | keybits 1024 | curve 0000 | duration 1.457099 | rc 0000
INFO: Keygen 969: type 0001 | keybits 1024 | curve 0000 | duration 0.710067 | rc 0000
INFO: Keygen 970: type 0001 | keybits 1024 | curve 0000 | duration 0.544054 | rc 0000
INFO: Keygen 971: type 0001 | keybits 1024 | curve 0000 | duration 1.039754 | rc 0000
INFO: Keygen 972: type 0001 | keybits 1024 | curve 0000 | duration 0.689656 | rc 0000
INFO: Keygen 973: type 0001 | keybits 1024 | curve 0000 | duration 0.587109 | rc 0000
INFO: Keygen 974: type 0001 | keybits 1024 | curve 0000 | duration 1.144666 | rc 0000
INFO: Keygen 975: type 0001 | keybits 1024 | curve 0000 | duration 0.526194 | rc 0000
INFO: Keygen 976: type 0001 | keybits 1024 | curve 0000 | duration 1.827112 | rc 0000
INFO: Keygen 977: type 0001 | keybits 1024 | curve 0000 | duration 1.834683 | rc 0000
INFO: Keygen 978: type 0001 | keybits 1024 | curve 0000 | duration 1.828125 | rc 0000
INFO: Keygen 979: type 0001 | keybits 1024 | curve 0000 | duration 0.626209 | rc 0000
INFO: Keygen 980: type 0001 | keybits 1024 | curve 0000 | duration 0.256073 | rc 0000
INFO: Keygen 981: type 0001 | keybits 1024 | curve 0000 | duration 1.269155 | rc 0000
INFO: Keygen 982: type 0001 | keybits 1024 | curve 0000 | duration 1.144087 | rc 0000
INFO: Keygen 983: type 0001 | keybits 1024 | curve 0000 | duration 1.351153 | rc 0000
INFO: Keygen 984: type 0001 | keybits 1024 | curve 0000 | duration 0.649098 | rc 0000
INFO: Keygen 985: type 0001 | keybits 1024 | curve 0000 | duration 3.439438 | rc 0000
INFO: Keygen 986: type 0001 | keybits 1024 | curve 0000 | duration 0.315064 | rc 0000
INFO: Keygen 987: type 0001 | keybits 1024 | curve 0000 | duration 0.959124 | rc 0000
INFO: Keygen 988: type 0001 | keybits 1024 | curve 0000 | duration 0.857024 | rc 0000
INFO: Keygen 989: type 0001 | keybits 1024 | curve 0000 | duration 2.322391 | rc 0000
INFO: Keygen 990: type 0001 | keybits 1024 | curve 0000 | duration 0.979099 | rc 0000
INFO: Keygen 991: type 0001 | keybits 1024 | curve 0000 | duration 0.669144 | rc 0000
INFO: Keygen 992: type 0001 | keybits 1024 | curve 0000 | duration 1.517355 | rc 0000
INFO: Keygen 993: type 0001 | keybits 1024 | curve 0000 | duration 1.934123 | rc 0000
INFO: Keygen 994: type 0001 | keybits 1024 | curve 0000 | duration 0.441892 | rc 0000
INFO: Keygen 995: type 0001 | keybits 1024 | curve 0000 | duration 1.353139 | rc 0000
INFO: Keygen 996: type 0001 | keybits 1024 | curve 0000 | duration 0.502970 | rc 0000
INFO: Keygen 997: type 0001 | keybits 1024 | curve 0000 | duration 2.157145 | rc 0000
INFO: Keygen 998: type 0001 | keybits 1024 | curve 0000 | duration 0.751362 | rc 0000
INFO: Keygen 999: type 0001 | keybits 1024 | curve 0000 | duration 0.484067 | rc 0000
INFO: Keygen 0: type 0001 | keybits 2048 | curve 0000 | duration 0.094224 | rc 0000
INFO: Keygen 1: type 0001 | keybits 2048 | curve 0000 | duration 0.021129 | rc 0000
INFO: Keygen 2: type 0001 | keybits 2048 | curve 0000 | duration 0.021740 | rc 0000
INFO: Keygen 3: type 0001 | keybits 2048 | curve 0000 | duration 0.021204 | rc 0000
INFO: Keygen 4: type 0001 | keybits 2048 | curve 0000 | duration 0.021202 | rc 0000
INFO: Keygen 5: type 0001 | keybits 2048 | curve 0000 | duration 5.584135 | rc 0000
INFO: Keygen 6: type 0001 | keybits 2048 | curve 0000 | duration 9.011059 | rc 0000
INFO: Keygen 7: type 0001 | keybits 2048 | curve 0000 | duration 3.180166 | rc 0000
INFO: Keygen 8: type 0001 | keybits 2048 | curve 0000 | duration 1.219165 | rc 0000
INFO: Keygen 9: type 0001 | keybits 2048 | curve 0000 | duration 6.035142 | rc 0000
INFO: Keygen 10: type 0001 | keybits 2048 | curve 0000 | duration 9.564360 | rc 0000
INFO: Keygen 11: type 0001 | keybits 2048 | curve 0000 | duration 8.053158 | rc 0000
INFO: Keygen 12: type 0001 | keybits 2048 | curve 0000 | duration 3.008047 | rc 0000
INFO: Keygen 13: type 0001 | keybits 2048 | curve 0000 | duration 2.848072 | rc 0000
INFO: Keygen 14: type 0001 | keybits 2048 | curve 0000 | duration 7.436153 | rc 0000
INFO: Keygen 15: type 0001 | keybits 2048 | curve 0000 | duration 6.096421 | rc 0000
INFO: Keygen 16: type 0001 | keybits 2048 | curve 0000 | duration 7.933109 | rc 0000
INFO: Keygen 17: type 0001 | keybits 2048 | curve 0000 | duration 10.572129 | rc 0000
INFO: Keygen 18: type 0001 | keybits 2048 | curve 0000 | duration 4.032176 | rc 0000
INFO: Keygen 19: type 0001 | keybits 2048 | curve 0000 | duration 3.681159 | rc 0000
INFO: Keygen 20: type 0001 | keybits 2048 | curve 0000 | duration 5.196336 | rc 0000
INFO: Keygen 21: type 0001 | keybits 2048 | curve 0000 | duration 1.551291 | rc 0000
INFO: Keygen 22: type 0001 | keybits 2048 | curve 0000 | duration 3.972342 | rc 0000
INFO: Keygen 23: type 0001 | keybits 2048 | curve 0000 | duration 12.203130 | rc 0000
INFO: Keygen 24: type 0001 | keybits 2048 | curve 0000 | duration 6.259237 | rc 0000
INFO: Keygen 25: type 0001 | keybits 2048 | curve 0000 | duration 2.285359 | rc 0000
INFO: Keygen 26: type 0001 | keybits 2048 | curve 0000 | duration 7.499107 | rc 0000
INFO: Keygen 27: type 0001 | keybits 2048 | curve 0000 | duration 8.662489 | rc 0000
INFO: Keygen 28: type 0001 | keybits 2048 | curve 0000 | duration 6.984147 | rc 0000
INFO: Keygen 29: type 0001 | keybits 2048 | curve 0000 | duration 3.183114 | rc 0000
INFO: Keygen 30: type 0001 | keybits 2048 | curve 0000 | duration 3.746164 | rc 0000
INFO: Keygen 31: type 0001 | keybits 2048 | curve 0000 | duration 1.610140 | rc 0000
INFO: Keygen 32: type 0001 | keybits 2048 | curve 0000 | duration 5.814512 | rc 0000
INFO: Keygen 33: type 0001 | keybits 2048 | curve 0000 | duration 10.699495 | rc 0000
INFO: Keygen 34: type 0001 | keybits 2048 | curve 0000 | duration 3.740944 | rc 0000
ERROR: Cannot get digest (1894)
INFO: Keygen 35: type 0001 | keybits 2048 | curve 0000 | duration 2.166171 | rc 0000
INFO: Keygen 36: type 0001 | keybits 2048 | curve 0000 | duration 9.053114 | rc 0000
INFO: Keygen 37: type 0001 | keybits 2048 | curve 0000 | duration 3.632453 | rc 0000
INFO: Keygen 38: type 0001 | keybits 2048 | curve 0000 | duration 4.697375 | rc 0000
INFO: Keygen 39: type 0001 | keybits 2048 | curve 0000 | duration 1.435126 | rc 0000
INFO: Keygen 40: type 0001 | keybits 2048 | curve 0000 | duration 2.007120 | rc 0000
INFO: Keygen 41: type 0001 | keybits 2048 | curve 0000 | duration 8.328171 | rc 0000
INFO: Keygen 42: type 0001 | keybits 2048 | curve 0000 | duration 4.815338 | rc 0000
INFO: Keygen 43: type 0001 | keybits 2048 | curve 0000 | duration 4.857812 | rc 0000
INFO: Keygen 44: type 0001 | keybits 2048 | curve 0000 | duration 4.634759 | rc 0000
INFO: Keygen 45: type 0001 | keybits 2048 | curve 0000 | duration 13.597088 | rc 0000
INFO: Keygen 46: type 0001 | keybits 2048 | curve 0000 | duration 1.553156 | rc 0000
INFO: Keygen 47: type 0001 | keybits 2048 | curve 0000 | duration 2.394999 | rc 0000
INFO: Keygen 48: type 0001 | keybits 2048 | curve 0000 | duration 8.055135 | rc 0000
INFO: Keygen 49: type 0001 | keybits 2048 | curve 0000 | duration 3.237384 | rc 0000
INFO: Keygen 50: type 0001 | keybits 2048 | curve 0000 | duration 5.136109 | rc 0000
INFO: Keygen 51: type 0001 | keybits 2048 | curve 0000 | duration 0.020936 | rc 0000
INFO: Keygen 52: type 0001 | keybits 2048 | curve 0000 | duration 4.077150 | rc 0000
INFO: Keygen 53: type 0001 | keybits 2048 | curve 0000 | duration 6.598115 | rc 0000
INFO: Keygen 54: type 0001 | keybits 2048 | curve 0000 | duration 3.118115 | rc 0000
INFO: Keygen 55: type 0001 | keybits 2048 | curve 0000 | duration 3.058983 | rc 0000
INFO: Keygen 56: type 0001 | keybits 2048 | curve 0000 | duration 6.306130 | rc 0000
INFO: Keygen 57: type 0001 | keybits 2048 | curve 0000 | duration 4.243536 | rc 0000
INFO: Keygen 58: type 0001 | keybits 2048 | curve 0000 | duration 6.595027 | rc 0000
INFO: Keygen 59: type 0001 | keybits 2048 | curve 0000 | duration 8.273878 | rc 0000
INFO: Keygen 60: type 0001 | keybits 2048 | curve 0000 | duration 2.503120 | rc 0000
INFO: Keygen 61: type 0001 | keybits 2048 | curve 0000 | duration 3.862096 | rc 0000
INFO: Keygen 62: type 0001 | keybits 2048 | curve 0000 | duration 3.290208 | rc 0000
INFO: Keygen 63: type 0001 | keybits 2048 | curve 0000 | duration 3.849161 | rc 0000
INFO: Keygen 64: type 0001 | keybits 2048 | curve 0000 | duration 6.317836 | rc 0000
INFO: Keygen 65: type 0001 | keybits 2048 | curve 0000 | duration 3.014229 | rc 0000
INFO: Keygen 66: type 0001 | keybits 2048 | curve 0000 | duration 5.926120 | rc 0000
INFO: Keygen 67: type 0001 | keybits 2048 | curve 0000 | duration 3.571167 | rc 0000
INFO: Keygen 68: type 0001 | keybits 2048 | curve 0000 | duration 9.119117 | rc 0000
INFO: Keygen 69: type 0001 | keybits 2048 | curve 0000 | duration 3.518356 | rc 0000
INFO: Keygen 70: type 0001 | keybits 2048 | curve 0000 | duration 2.280094 | rc 0000
INFO: Keygen 71: type 0001 | keybits 2048 | curve 0000 | duration 2.282162 | rc 0000
INFO: Keygen 72: type 0001 | keybits 2048 | curve 0000 | duration 1.895141 | rc 0000
INFO: Keygen 73: type 0001 | keybits 2048 | curve 0000 | duration 4.475553 | rc 0000
INFO: Keygen 74: type 0001 | keybits 2048 | curve 0000 | duration 5.415309 | rc 0000
INFO: Keygen 75: type 0001 | keybits 2048 | curve 0000 | duration 1.219942 | rc 0000
INFO: Keygen 76: type 0001 | keybits 2048 | curve 0000 | duration 1.833239 | rc 0000
INFO: Keygen 77: type 0001 | keybits 2048 | curve 0000 | duration 3.858119 | rc 0000
INFO: Keygen 78: type 0001 | keybits 2048 | curve 0000 | duration 3.685014 | rc 0000
INFO: Keygen 79: type 0001 | keybits 2048 | curve 0000 | duration 9.735860 | rc 0000
INFO: Keygen 80: type 0001 | keybits 2048 | curve 0000 | duration 3.517104 | rc 0000
INFO: Keygen 81: type 0001 | keybits 2048 | curve 0000 | duration 5.258773 | rc 0000
INFO: Keygen 82: type 0001 | keybits 2048 | curve 0000 | duration 3.405949 | rc 0000
INFO: Keygen 83: type 0001 | keybits 2048 | curve 0000 | duration 6.265603 | rc 0000
INFO: Keygen 84: type 0001 | keybits 2048 | curve 0000 | duration 5.532138 | rc 0000
INFO: Keygen 85: type 0001 | keybits 2048 | curve 0000 | duration 1.504118 | rc 0000
INFO: Keygen 86: type 0001 | keybits 2048 | curve 0000 | duration 10.687130 | rc 0000
INFO: Keygen 87: type 0001 | keybits 2048 | curve 0000 | duration 5.029911 | rc 0000
INFO: Keygen 88: type 0001 | keybits 2048 | curve 0000 | duration 6.980863 | rc 0000
INFO: Keygen 89: type 0001 | keybits 2048 | curve 0000 | duration 10.349345 | rc 0000
INFO: Keygen 90: type 0001 | keybits 2048 | curve 0000 | duration 4.916094 | rc 0000
INFO: Keygen 91: type 0001 | keybits 2048 | curve 0000 | duration 13.049120 | rc 0000
INFO: Keygen 92: type 0001 | keybits 2048 | curve 0000 | duration 6.605155 | rc 0000
INFO: Keygen 93: type 0001 | keybits 2048 | curve 0000 | duration 5.644550 | rc 0000
INFO: Keygen 94: type 0001 | keybits 2048 | curve 0000 | duration 7.437145 | rc 0000
INFO: Keygen 95: type 0001 | keybits 2048 | curve 0000 | duration 6.655073 | rc 0000
INFO: Keygen 96: type 0001 | keybits 2048 | curve 0000 | duration 3.741929 | rc 0000
INFO: Keygen 97: type 0001 | keybits 2048 | curve 0000 | duration 1.835110 | rc 0000
INFO: Keygen 98: type 0001 | keybits 2048 | curve 0000 | duration 8.776107 | rc 0000
INFO: Keygen 99: type 0001 | keybits 2048 | curve 0000 | duration 3.618147 | rc 0000
INFO: Keygen 100: type 0001 | keybits 2048 | curve 0000 | duration 4.855658 | rc 0000
INFO: Keygen 101: type 0001 | keybits 2048 | curve 0000 | duration 5.307562 | rc 0000
INFO: Keygen 102: type 0001 | keybits 2048 | curve 0000 | duration 2.732342 | rc 0000
INFO: Keygen 103: type 0001 | keybits 2048 | curve 0000 | duration 3.517071 | rc 0000
INFO: Keygen 104: type 0001 | keybits 2048 | curve 0000 | duration 5.531143 | rc 0000
INFO: Keygen 105: type 0001 | keybits 2048 | curve 0000 | duration 4.697405 | rc 0000
