INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
Tested and provided by; insert your name please.;
Execution date/time; 2020/12/15 15:04:30
AlgTestJClient version; 1.7.10
AlgTest applet version; 1.7.10_jc304
Used reader; Alcor Micro USB Smart Card Reader 0
Card ATR; 3b 61 00 00 80
Card name; Feitian Fingerprint card
Card provider; please insert link/description of shop where card was bought
Used protocol; T=0
High-power mode supported (relevant only to SIM cards according to ETSI 102 221); no

Package_AID_test; Feitian_Fingerprint_card_AIDSUPPORT_3B61000080.csv

JavaCard support version;3.0.4;


JCSystem.getVersion()[Major.Minor];3.0;
JCSystem.isObjectDeletionSupported;yes;
JCSystem.MEMORY_TYPE_PERSISTENT;32824B;
JCSystem.MEMORY_TYPE_TRANSIENT_RESET;4806B;
JCSystem.getMaxCommitCapacity();384B;
APDU.getInBlockSize();1B;
APDU.getOutBlockSize();258B;
APDU.getProtocol();0B;
APDU.getNAD();0B;

CPLC; 9f 7f 2a 40 90 00 00 86 aa 00 03 00 01 02 49 19 08 a0 41 07 a0 40 90 22 62 86 aa 22 62 86 aa 22 62 00 00 00 00 00 00 00 00 00 00 00 00
CPLC.ICFabricator;4090;Infineon
CPLC.ICType;0000
CPLC.OperatingSystemID;86aa
CPLC.OperatingSystemReleaseDate;0003
CPLC.OperatingSystemReleaseLevel;0001
CPLC.ICFabricationDate;0249;(Y DDD) date in that year
CPLC.ICSerialNumber;1908a041
CPLC.ICBatchIdentifier;07a0
CPLC.ICModuleFabricator;4090
CPLC.ICModulePackagingDate;2262
CPLC.ICCManufacturer;86aa
CPLC.ICEmbeddingDate;2262
CPLC.ICPrePersonalizer;86aa
CPLC.ICPrePersonalizationEquipmentDate;2262
CPLC.ICPrePersonalizationEquipmentID;00000000
CPLC.ICPersonalizer;0000
CPLC.ICPersonalizationDate;0000
CPLC.ICPersonalizationEquipmentID;00000000
CPLC.ICPersonalizationEquipmentID;00000000

algorithm_name; is_supported; time_elapsed; persistent_mem_allocated; ram_deselect_allocated; ram_reset_allocated;

javacardx.crypto.Cipher
ALG_DES_CBC_NOPAD;yes;		0.157000;24;18;18
ALG_DES_CBC_ISO9797_M1;yes;		0.157000;24;18;18
ALG_DES_CBC_ISO9797_M2;yes;		0.163000;24;18;18
ALG_DES_CBC_PKCS5;yes;		0.162000;24;18;18
ALG_DES_ECB_NOPAD;yes;		0.163000;24;10;10
ALG_DES_ECB_ISO9797_M1;yes;		0.161000;24;10;10
ALG_DES_ECB_ISO9797_M2;yes;		0.158000;24;10;10
ALG_DES_ECB_PKCS5;yes;		0.162000;24;10;10
ALG_RSA_ISO14888;no;		0.060000;0;0;0
ALG_RSA_PKCS1;yes;		0.158000;24;259;259
ALG_RSA_ISO9796;no;		0.061000;0;0;0
ALG_RSA_NOPAD;yes;		0.162000;24;259;259
ALG_AES_BLOCK_128_CBC_NOPAD;yes;		0.163000;24;34;34
ALG_AES_BLOCK_128_ECB_NOPAD;yes;		0.163000;24;18;18
ALG_RSA_PKCS1_OAEP;no;		0.061000;0;0;0
ALG_KOREAN_SEED_ECB_NOPAD;no;		0.061000;0;0;0
ALG_KOREAN_SEED_CBC_NOPAD;no;		0.060000;0;0;0
ALG_AES_BLOCK_192_CBC_NOPAD;no;		0.060000;0;0;0
ALG_AES_BLOCK_192_ECB_NOPAD;no;		0.061000;0;0;0
ALG_AES_BLOCK_256_CBC_NOPAD;no;		0.060000;0;0;0
ALG_AES_BLOCK_256_ECB_NOPAD;no;		0.060000;0;0;0
ALG_AES_CBC_ISO9797_M1;yes;		0.162000;24;34;34
ALG_AES_CBC_ISO9797_M2;yes;		0.163000;24;34;34
ALG_AES_CBC_PKCS5;yes;		0.157000;24;34;34
ALG_AES_ECB_ISO9797_M1;yes;		0.162000;24;18;18
ALG_AES_ECB_ISO9797_M2;yes;		0.157000;24;18;18
ALG_AES_ECB_PKCS5;yes;		0.162000;24;18;18
ALG_AES_CFB;no;		0.060000;0;0;0
ALG_AES_XTS;no;		0.061000;0;0;0
ALG_AES_CTR;no;		0.062000;0;0;0
CIPHER_AES_CCM;no;		0.060000;0;0;0
CIPHER_AES_GCM;no;		0.060000;0;0;0

javacard.crypto.Signature
ALG_DES_MAC4_NOPAD;yes;		0.162000;28;19;19
ALG_DES_MAC8_NOPAD;yes;		0.162000;28;19;19
ALG_DES_MAC4_ISO9797_M1;yes;		0.157000;28;19;19
ALG_DES_MAC8_ISO9797_M1;yes;		0.164000;28;19;19
ALG_DES_MAC4_ISO9797_M2;yes;		0.162000;28;19;19
ALG_DES_MAC8_ISO9797_M2;yes;		0.162000;28;19;19
ALG_DES_MAC4_PKCS5;yes;		0.161000;28;19;19
ALG_DES_MAC8_PKCS5;yes;		0.157000;28;19;19
ALG_RSA_SHA_ISO9796;yes;		0.162000;28;357;357
ALG_RSA_SHA_PKCS1;yes;		0.157000;28;98;98
ALG_RSA_MD5_PKCS1;no;		0.061000;0;0;0
ALG_RSA_RIPEMD160_ISO9796;no;		0.061000;0;0;0
ALG_RSA_RIPEMD160_PKCS1;no;		0.061000;0;0;0
ALG_DSA_SHA;no;		0.061000;0;0;0
ALG_RSA_SHA_RFC2409;no;		0.062000;0;0;0
ALG_RSA_MD5_RFC2409;no;		0.061000;0;0;0
ALG_ECDSA_SHA;yes;		0.302000;64;116;116
ALG_AES_MAC_128_NOPAD;yes;		0.162000;28;35;35
ALG_DES_MAC4_ISO9797_1_M2_ALG3;yes;		0.157000;28;19;19
ALG_DES_MAC8_ISO9797_1_M2_ALG3;yes;		0.162000;28;19;19
ALG_RSA_SHA_PKCS1_PSS;no;		0.061000;0;0;0
ALG_RSA_MD5_PKCS1_PSS;no;		0.061000;0;0;0
