INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
Tested and provided by; PetrS;
Execution date/time; 2019/04/19 19:21:31
AlgTestJClient version; 1.7.7
AlgTest applet version; 1.7.7
Used reader; PC/SC terminal Giesecke & Devrient GmbH StarSign CUT S 0
Card ATR; 3b f9 96 00 00 81 31 fe 45 53 43 45 37 20 0e 00 20 20 28
Card name; G+D SmartCafe 7.0 215K USB Token S
Card provider; https://www.smartcardfocus.com/shop/ilp/id~829/smartcafe-expert-7-0-215k-crypto-usb-token-s/p/index.shtml
Used protocol; T=1
High-power mode supported (relevant only to SIM cards according to ETSI 102 221); no

JavaCard support version;3.0.4

JCSystem.getVersion()[Major.Minor];3.0;
JCSystem.isObjectDeletionSupported;yes;
JCSystem.MEMORY_TYPE_PERSISTENT;193563B;
JCSystem.MEMORY_TYPE_TRANSIENT_RESET;6210B;
JCSystem.getMaxCommitCapacity();755B;
APDU.getInBlockSize();261B;
APDU.getOutBlockSize();261B;
APDU.getProtocol();-95B;
APDU.getNAD();0B;

CPLC; 9f 7f 2a 00 05 00 56 d0 01 42 12 01 02 05 9c 00 30 00 28 4d 0f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
CPLC.ICFabricator;0005;unknown
CPLC.ICType;0056
CPLC.OperatingSystemID;d001
CPLC.OperatingSystemReleaseDate;4212
CPLC.OperatingSystemReleaseLevel;0102
CPLC.ICFabricationDate;059c;(Y DDD) date in that year
CPLC.ICSerialNumber;00300028
CPLC.ICBatchIdentifier;4d0f
CPLC.ICModuleFabricator;0000
CPLC.ICModulePackagingDate;0000
CPLC.ICCManufacturer;0000
CPLC.ICEmbeddingDate;0000
CPLC.ICPrePersonalizer;0000
CPLC.ICPrePersonalizationEquipmentDate;0000
CPLC.ICPrePersonalizationEquipmentID;00000000
CPLC.ICPersonalizer;0000
CPLC.ICPersonalizationDate;0000
CPLC.ICPersonalizationEquipmentID;00000000
CPLC.ICPersonalizationEquipmentID;00000000

algorithm_name; is_supported; time_elapsed; persistent_mem_allocated; ram_deselect_allocated; ram_reset_allocated;

javacardx.crypto.Cipher
ALG_DES_CBC_NOPAD;yes;		0.057000;26;17;0
ALG_DES_CBC_ISO9797_M1;yes;		0.064000;26;17;0
ALG_DES_CBC_ISO9797_M2;yes;		0.051000;8;17;0
ALG_DES_CBC_PKCS5;yes;		0.060000;26;17;0
ALG_DES_ECB_NOPAD;yes;		0.051000;8;17;0
ALG_DES_ECB_ISO9797_M1;yes;		0.060000;26;17;0
ALG_DES_ECB_ISO9797_M2;yes;		0.048000;8;17;0
ALG_DES_ECB_PKCS5;yes;		0.058000;26;17;0
ALG_RSA_ISO14888;no;		0.014000;0;0;0
ALG_RSA_PKCS1;yes;		0.052000;10;2;0
ALG_RSA_ISO9796;no;		0.009000;0;0;0
ALG_RSA_NOPAD;yes;		0.059000;28;2;0
ALG_AES_BLOCK_128_CBC_NOPAD;yes;		0.052000;8;33;0
ALG_AES_BLOCK_128_ECB_NOPAD;yes;		0.062000;26;33;0
ALG_RSA_PKCS1_OAEP;yes;		0.054000;10;2;0
ALG_KOREAN_SEED_ECB_NOPAD;no;		0.011000;0;0;0
ALG_KOREAN_SEED_CBC_NOPAD;no;		0.011000;0;0;0
ALG_AES_BLOCK_192_CBC_NOPAD;no;		0.009000;0;0;0
ALG_AES_BLOCK_192_ECB_NOPAD;no;		0.012000;0;0;0
ALG_AES_BLOCK_256_CBC_NOPAD;no;		0.011000;0;0;0
ALG_AES_BLOCK_256_ECB_NOPAD;no;		0.009000;0;0;0
ALG_AES_CBC_ISO9797_M1;yes;		0.061000;26;33;0
ALG_AES_CBC_ISO9797_M2;yes;		0.050000;8;33;0
ALG_AES_CBC_PKCS5;yes;		0.060000;26;33;0
ALG_AES_ECB_ISO9797_M1;yes;		0.051000;8;33;0
ALG_AES_ECB_ISO9797_M2;yes;		0.057000;26;33;0
ALG_AES_ECB_PKCS5;yes;		0.051000;8;33;0
ALG_AES_CFB;no;		0.009000;0;0;0
ALG_AES_XTS;no;		0.012000;0;0;0
ALG_AES_CTR;no;		0.012000;0;0;0
CIPHER_AES_CCM;no;		0.011000;0;0;0
CIPHER_AES_GCM;no;		0.012000;0;0;0

javacard.crypto.Signature
ALG_DES_MAC4_NOPAD;yes;		0.076000;37;17;0
ALG_DES_MAC8_NOPAD;yes;		0.073000;37;17;0
ALG_DES_MAC4_ISO9797_M1;yes;		0.071000;10;17;0
ALG_DES_MAC8_ISO9797_M1;yes;		0.076000;37;17;0
ALG_DES_MAC4_ISO9797_M2;yes;		0.072000;10;17;0
ALG_DES_MAC8_ISO9797_M2;yes;		0.075000;37;17;0
ALG_DES_MAC4_PKCS5;yes;		0.076000;10;17;0
ALG_DES_MAC8_PKCS5;yes;		0.076000;37;17;0
ALG_RSA_SHA_ISO9796;yes;		0.123000;102;43;0
ALG_RSA_SHA_PKCS1;yes;		0.097000;89;38;0
ALG_RSA_MD5_PKCS1;no;		0.027000;10;0;0
ALG_RSA_RIPEMD160_ISO9796;no;		0.029000;14;0;0
ALG_RSA_RIPEMD160_PKCS1;no;		0.030000;10;0;0
ALG_DSA_SHA;yes;		0.098000;78;38;0
ALG_RSA_SHA_RFC2409;yes;		0.096000;89;38;0
ALG_RSA_MD5_RFC2409;no;		0.029000;10;0;0
ALG_ECDSA_SHA;yes;		0.098000;78;38;0
ALG_AES_MAC_128_NOPAD;yes;		0.073000;10;33;0
ALG_DES_MAC4_ISO9797_1_M2_ALG3;yes;		0.070000;10;17;0
ALG_DES_MAC8_ISO9797_1_M2_ALG3;yes;		0.079000;37;17;0
ALG_RSA_SHA_PKCS1_PSS;yes;		0.096000;89;38;0
ALG_RSA_MD5_PKCS1_PSS;no;		0.025000;10;0;0
ALG_RSA_RIPEMD160_PKCS1_PSS;no;		0.026000;10;0;0
ALG_HMAC_SHA1;no;		0.010000;0;0;0
ALG_HMAC_SHA_256;no;		0.009000;0;0;0
ALG_HMAC_SHA_384;no;		0.012000;0;0;0
ALG_HMAC_SHA_512;no;		0.013000;0;0;0
ALG_HMAC_MD5;no;		0.010000;0;0;0
ALG_HMAC_RIPEMD160;no;		0.013000;0;0;0
ALG_RSA_SHA_ISO9796_MR;no;		0.012000;0;0;0
ALG_RSA_RIPEMD160_ISO9796_MR;no;		0.016000;0;0;0
ALG_SEED_MAC_NOPAD;no;		0.010000;0;0;0
ALG_ECDSA_SHA_256;yes;		0.096000;87;50;0
ALG_ECDSA_SHA_384;yes;		0.099000;142;82;0
ALG_AES_MAC_192_NOPAD;no;		0.013000;0;0;0
ALG_AES_MAC_256_NOPAD;no;		0.013000;0;0;0
ALG_ECDSA_SHA_224;yes;		0.094000;87;50;0
ALG_ECDSA_SHA_512;yes;		0.099000;142;82;0
ALG_RSA_SHA_224_PKCS1;yes;		0.095000;89;50;0
ALG_RSA_SHA_256_PKCS1;yes;		0.095000;80;50;0
ALG_RSA_SHA_384_PKCS1;yes;		0.097000;153;82;0
ALG_RSA_SHA_512_PKCS1;yes;		0.096000;144;82;0
ALG_RSA_SHA_224_PKCS1_PSS;yes;		0.094000;89;50;0
ALG_RSA_SHA_256_PKCS1_PSS;yes;		0.097000;80;50;0
ALG_RSA_SHA_384_PKCS1_PSS;yes;		0.094000;153;82;0
ALG_RSA_SHA_512_PKCS1_PSS;yes;		0.096000;144;82;0
ALG_DES_MAC4_ISO9797_1_M1_ALG3;no;		0.009000;0;0;0
ALG_DES_MAC8_ISO9797_1_M1_ALG3;no;		0.009000;0;0;0
ALG_AES_CMAC_128;no;		0.012000;0;0;0

javacard.security.MessageDigest
ALG_SHA;yes;		0.070000;70;38;0
ALG_MD5;no;		0.009000;0;0;0
ALG_RIPEMD160;no;		0.010000;0;0;0
ALG_SHA_256;yes;		0.079000;97;50;0
ALG_SHA_384;yes;		0.071000;134;82;0
ALG_SHA_512;yes;		0.080000;161;82;0
ALG_SHA_224;yes;		0.070000;70;50;0
ALG_SHA3_224;no;		0.013000;0;0;0
ALG_SHA3_256;no;		0.009000;0;0;0
ALG_SHA3_384;no;		0.014000;0;0;0
ALG_SHA3_512;no;		0.009000;0;0;0
ALG_SM3;no;		0.012000;0;0;0
ALG_NULL;no;		0.009000;0;0;0

javacard.security.RandomData
ALG_PSEUDO_RANDOM;yes;		0.033000;9;0;0
ALG_SECURE_RANDOM;yes;		0.030000;9;0;0
ALG_TRNG;no;		0.012000;0;0;0
ALG_ALG_PRESEEDED_DRBG;no;		0.010000;0;0;0
ALG_FAST;no;		0.009000;0;0;0
ALG_KEYGENERATION;no;		0.010000;0;0;0

javacard.security.KeyBuilder
TYPE_DES_TRANSIENT_RESET;yes;		0.050000;19;16;16
TYPE_DES_TRANSIENT_DESELECT;yes;		0.056000;28;16;0
TYPE_DES LENGTH_DES;yes;		0.054000;26;0;0
TYPE_DES LENGTH_DES3_2KEY;yes;		0.054000;52;0;0
TYPE_DES LENGTH_DES3_3KEY;yes;		0.054000;42;0;0
TYPE_AES_TRANSIENT_RESET;yes;		0.050000;28;24;24
TYPE_AES_TRANSIENT_DESELECT;yes;		0.053000;10;24;0
TYPE_AES LENGTH_AES_128;yes;		0.054000;52;0;0
TYPE_AES LENGTH_AES_192;yes;		0.054000;42;0;0
TYPE_AES LENGTH_AES_256;yes;		0.054000;68;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;		0.062000;162;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_736;yes;		0.057000;236;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;		0.061000;226;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;		0.056000;276;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;		0.063000;290;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;		0.058000;372;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;		0.059000;418;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;		0.058000;548;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;		0.060000;546;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_3072;yes;		0.058000;820;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_4096;yes;		0.061000;1058;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;		0.059000;185;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_736;yes;		0.059000;223;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;		0.055000;249;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;		0.064000;263;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;		0.058000;313;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;		0.061000;359;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;		0.055000;441;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;		0.062000;535;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;		0.057000;569;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;		0.011000;0;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;		0.013000;0;0;0
TYPE_RSA_PRIVATE_TRANSIENT_RESET;yes;		0.049000;8;287;287
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;yes;		0.052000;26;287;91
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;		0.060000;236;0;0
